DateTime,RECORD,BattV_Min,PTemp_C_Max,AirTC_Max,AirTC_Min,AirTC_Avg,RH_Max,RH_Min,WS_ms_Max,WS_ms_Min,WS_ms_Avg,WindDir,Rain_mm_Tot
14/07/2022 04:30:00,230,12.49,28.92,125.6,61.89,84.7,60.5,20.17,3.381,1.245,2.189,301,0
14/07/2022 04:40:00,231,12.49,28.82,111.3,61.03,80.6,41.27,4.884,3.077,0.637,1.832,294.3,0
14/07/2022 04:50:00,232,12.48,28.79,124.3,55.54,86.3,60.99,26.35,3.087,0.657,1.611,303.8,0
14/07/2022 05:00:00,233,12.47,28.69,118.7,57.6,80.7,55.12,10.64,2.685,0.245,1.645,300.5,0
14/07/2022 05:10:00,234,12.45,26.68,110.2,58.22,80.7,63.32,2.673,3.342,0.843,1.848,322.2,0
14/07/2022 05:20:00,235,12.45,28.46,115.8,66.99,82.8,54.65,10.64,3.342,0.823,1.7,324.4,0
14/07/2022 05:30:00,236,12.44,28.53,125.4,64.11,83.4,53.19,2.638,2.862,0.764,1.694,312.3,0
14/07/2022 05:40:00,237,12.44,28.3,117.4,55.12,80.8,52.82,20.61,3.332,0.49,1.932,315.5,0
14/07/2022 05:50:00,238,12.43,28.3,81.9,55.66,78.33,40.76,5.667,3.44,0.764,2.246,310.5,0
14/07/2022 06:00:00,239,12.43,26.56,118.8,57.8,81.8,61.06,7.401,3.469,0.745,2.045,306.6,0
14/07/2022 06:10:00,240,12.43,28.3,110.3,66.96,81.3,39.6,26.7,4.449,1.343,2.617,334.2,0
14/07/2022 06:20:00,241,12.44,28.49,110.3,58.52,81.2,57.47,26.63,3.459,0.539,1.958,347.8,0
14/07/2022 06:30:00,242,12.45,27.98,104,62.57,80,60.3,3.455,4.028,0.725,2.197,328.4,0
14/07/2022 06:40:00,243,12.46,28.49,118,58.92,82.9,38,1.378,3.401,0.902,2.065,330.9,0
14/07/2022 06:50:00,244,12.46,28.49,123.1,62.36,82.9,47.99,26.9,4.057,0.902,2.264,342.3,0
14/07/2022 07:00:00,245,12.47,26.9,119.1,60.08,82.3,56.79,26.04,3.871,0.804,2.391,324.3,0
14/07/2022 07:10:00,246,12.49,29.12,117.1,56.51,82.9,52.13,4.954,4.253,1.176,2.61,334.9,0
14/07/2022 07:20:00,247,12.51,29.58,104.7,58.42,80.5,61.22,16.87,3.724,1.813,2.71,317.8,0
14/07/2022 07:30:00,248,12.53,30.09,117.5,56.79,81.6,58.33,9.45,3.753,1.98,2.862,322.5,0
14/07/2022 07:40:00,249,12.55,30.16,121.9,55.93,82,62.46,10.27,4.087,1.695,2.687,342.3,0
14/07/2022 07:50:00,250,12.58,31.26,117.4,56.38,80.9,64.76,8.29,4.43,1.539,3.066,303.2,0
14/07/2022 08:00:00,251,12.6,32.08,122.4,69.72,83.5,60.02,28.1,3.322,1.019,2.346,351.2,0
14/07/2022 08:10:00,252,12.62,32.22,122.7,62.98,83.2,47.77,7.811,4.175,1.215,2.548,353.2,0
14/07/2022 08:20:00,253,12.68,33.06,117.1,55.15,81.8,46.17,6.212,4.773,1.362,2.647,316.3,0
14/07/2022 08:30:00,254,12.73,33.89,109.3,65.87,79.81,48.3,17.85,3.783,1.842,2.733,351.7,0
14/07/2022 08:40:00,255,12.78,30.43,120,62.26,83.2,62.92,7.505,3.43,1.088,2.393,308.1,0
14/07/2022 08:50:00,256,12.88,35.28,120.4,63.47,82.3,57.88,5.874,3.783,1.019,2.199,309,0
14/07/2022 09:00:00,257,12.91,36.28,120.7,58.93,82.9,41.27,27.18,2.871,1.147,1.976,327.7,0
14/07/2022 09:10:00,258,12.97,37.31,114.5,57.51,82,52,10.47,3.9,1.47,2.732,12.03,0
14/07/2022 09:20:00,259,13,38.08,124.3,56.12,80.6,44.98,9.75,5.096,1.95,3.381,345.2,0
14/07/2022 09:30:00,260,13.05,33.59,121.1,64.51,82.4,65.62,8.36,5.223,2.293,3.601,316.4,0
14/07/2022 09:40:00,261,13.07,38.34,122.6,63.67,82.8,40.69,8.36,4.42,0.98,2.432,339.9,0
14/07/2022 09:50:00,262,13.22,32.19,116.7,72.07,82.6,49.91,2.808,3.41,1.205,2.163,332.9,0
14/07/2022 10:00:00,263,13.26,32.51,118.1,61.11,82,40.28,8.15,2.842,0.519,1.606,333.4,0
14/07/2022 10:10:00,264,13.19,33.62,111.9,64.61,80.5,46.61,27.59,4.155,0.735,2.084,346,0
14/07/2022 10:20:00,265,13.18,33.66,119.9,63.18,82.6,50.39,7.029,3.283,1.49,2.468,322.8,0
14/07/2022 10:30:00,266,13.17,40.4,114.9,55.01,80.9,60.43,5.157,2.95,1,1.905,353.2,0
14/07/2022 10:40:00,267,13.16,34.58,109.3,63.98,79.71,55.67,7.752,3.303,1.058,2.144,325.2,0
14/07/2022 10:50:00,268,13.17,41.48,112.2,63.29,79.76,58.94,15.78,3.322,1.176,2.083,307.3,0
14/07/2022 11:00:00,269,13.17,41.62,106.6,65.87,80.7,50.7,20.17,3.018,1.127,1.924,341.8,0
14/07/2022 11:10:00,270,13.15,42.5,110.3,66.69,82.3,69.49,10.57,4.449,1.401,2.547,326.1,0
14/07/2022 11:20:00,271,13.17,42.7,118.9,63.17,80.7,39.42,15.43,2.342,0.862,1.65,325.8,0
14/07/2022 11:30:00,272,13.21,36.98,116.5,62.49,80.2,58.88,29.63,1.49,0.451,1.072,340.2,0
14/07/2022 11:40:00,273,13.75,37.52,113,68.41,83.2,36.58,29.77,1.343,0.637,0.963,31.32,0
14/07/2022 11:50:00,274,13.73,38.29,111.7,69.53,82.3,52.1,30.52,0.921,0,0.441,12.47,0
14/07/2022 12:00:00,275,13.71,39.22,113.2,65.86,82.6,41.69,11.25,0.862,0,0.504,58.06,0
14/07/2022 12:10:00,276,13.68,40.21,111.7,66.88,83.1,35.66,23.13,0.774,0,0.383,115.7,0
14/07/2022 12:20:00,277,13.67,40.96,110.5,65.07,81.7,42.3,6.689,1.088,0.343,0.681,131.4,0
14/07/2022 12:30:00,278,13.66,41.43,115.3,64.29,82.2,51.93,18.77,1.186,0.647,0.929,154.6,0
14/07/2022 12:40:00,279,13.64,41.52,107.7,64.12,80.1,49.28,9.55,1.97,0.559,1.13,145.8,0
14/07/2022 12:50:00,280,13.65,41.52,105.3,66.34,80.9,50.16,7.132,1.793,0.284,0.909,155.4,0
14/07/2022 13:00:00,281,13.64,41.52,107.4,66.16,81.5,55.78,26.95,1.431,0.49,1.006,108.2,0
14/07/2022 13:10:00,282,13.65,41.91,113.8,71.31,82.1,51.22,28.65,1.97,0.049,1.085,115.3,0
14/07/2022 13:20:00,283,13.64,42.06,104.8,66.17,80.2,44.99,17.04,1.98,0.833,1.44,142.7,0
14/07/2022 13:30:00,284,13.64,42.06,114.7,65.94,80.7,52.08,29.23,2.685,0.147,1.124,154,0
14/07/2022 13:40:00,285,13.63,42.06,116.7,64.1,82.3,45.81,11.08,7.301,0,3.564,85.8,0
14/07/2022 13:50:00,286,13.64,41.96,113,65.26,83.9,45.37,14.45,7.34,4.41,5.893,62.63,0
14/07/2022 14:00:00,287,13.66,41.48,112.2,65.02,82.2,45.33,23.17,7.703,4.861,6.247,74.38,0
14/07/2022 14:10:00,288,13.67,40.86,116.5,66.44,83.9,57.96,20.04,7.595,4.773,6.135,61.97,0
14/07/2022 14:20:00,289,13.69,40.3,109.2,67.35,83.5,55.34,10.71,7.977,5.155,6.502,64.78,0
14/07/2022 14:30:00,290,13.7,39.85,113.3,66.81,83.7,40.8,16.97,7.938,4.214,6.043,51.27,0
14/07/2022 14:40:00,291,13.71,39.44,106.1,65.04,81.5,48.8,21.16,7.781,4.283,6.26,56.05,0
14/07/2022 14:50:00,292,13.72,39.22,110.6,65.11,82.8,53.94,15,9.02,5.233,6.81,61.71,0
14/07/2022 15:00:00,293,13.72,38.95,112.6,67.56,83.5,55.17,4.647,8.05,5.243,6.507,59.85,0
14/07/2022 15:10:00,294,13.72,38.68,114.6,67.39,82.1,49.41,10.6,8.86,5.292,7.147,53.25,0
14/07/2022 15:20:00,295,13.73,38.38,115.1,69.26,83.2,44.31,13.74,8.55,5.606,7.154,58.23,0
14/07/2022 15:30:00,296,13.73,38.12,110.9,66.84,84.7,38.08,9.69,8.28,5.194,7.017,59.02,0
14/07/2022 15:40:00,297,13.73,37.95,106.6,66.84,83.8,56.87,16.83,8.91,6.409,7.532,63.76,0
14/07/2022 15:50:00,298,13.74,37.74,113.2,66.54,81,52.92,16.8,9.35,6.213,7.975,65.11,0
14/07/2022 16:00:00,299,13.74,37.52,115.6,65.79,82,55.03,12.17,9.02,5.998,7.53,74.71,0
14/07/2022 16:10:00,300,13.74,37.35,111.8,66.16,83.1,49,30.79,10.05,6.929,8.58,62.89,0
14/07/2022 16:20:00,301,13.75,37.19,113,70.49,84,42.09,26.33,9.08,6.007,7.708,72.8,0
14/07/2022 16:30:00,302,13.75,37.06,113.2,67.56,83.4,39.03,5.804,9.75,6.478,8.27,64.73,0
14/07/2022 16:40:00,303,13.75,36.9,103,66.2,81.4,44.92,8.9,9.5,6.321,7.708,54.02,0
14/07/2022 16:50:00,304,13.76,36.77,113.3,66.91,84.9,50.67,20.78,8.63,5.831,7.091,64.29,0
14/07/2022 17:00:00,305,13.76,36.65,106.3,69.91,82.4,54.45,8.22,9.74,6.115,7.353,69.01,0
14/07/2022 17:10:00,306,13.77,36.48,111.7,67.56,82.4,49.48,10.98,9.42,5.802,7.933,67.77,0
14/07/2022 17:20:00,307,13.77,36.32,114.8,64.87,82.4,50.77,8.09,9.32,6.233,7.933,67.48,0
14/07/2022 17:30:00,308,13.78,36.04,105.2,68.61,82.6,51.05,10.91,9.37,5.851,7.855,54.38,0
14/07/2022 17:40:00,309,13.79,35.84,111.8,68.1,83.2,51.52,5.566,10.46,6.174,7.809,68.76,0
14/07/2022 17:50:00,310,13.8,35.52,110.7,68.03,81.8,54.55,12.92,9.67,6.027,8.21,66.93,0
14/07/2022 18:00:00,311,13.8,35.24,115.7,66.5,83.9,56.09,13.97,9.38,5.988,7.518,50.47,0
14/07/2022 18:10:00,312,13.58,34.93,116,71.17,82.5,38.55,9.11,10.05,6.174,8.27,66.59,0
14/07/2022 18:20:00,313,13.24,34.61,113,63.54,81.1,52.2,4.409,9.51,5.753,7.389,58.27,0
14/07/2022 18:30:00,314,13.07,34.27,109.1,56.56,81.6,68.68,20.99,9.29,5.145,7.798,55.69,0
14/07/2022 18:40:00,315,13.01,40.26,119.6,60.87,81.2,42.1,7.147,8.7,4.488,7.123,59.61,0
14/07/2022 18:50:00,316,12.97,38.73,117.7,69.1,82.7,57.22,7.616,9.55,6.194,8.18,62.06,0
14/07/2022 19:00:00,317,12.96,38.64,115.1,54.61,79.73,53.01,15.67,9.81,6.36,8.38,55.46,0
14/07/2022 19:10:00,318,12.93,38.12,117.5,56.25,83.4,52.67,7.573,9.45,6.35,8.45,64.29,0
14/07/2022 19:20:00,319,12.91,37.74,113,66.83,81.2,63.02,6.416,9.46,5.615,7.489,59.17,0
14/07/2022 19:30:00,320,12.89,37.35,124.3,58.83,80.5,54.79,11.69,9.12,5.223,7.313,57.2,0
14/07/2022 19:40:00,321,12.86,36.48,120.6,62.2,81.5,61.39,12.85,9,5.655,7.47,48.07,0
14/07/2022 19:50:00,322,12.86,36.32,113.1,62.88,82.7,66.34,21.05,9.25,5.233,7.623,49.2,0
14/07/2022 20:00:00,323,12.86,35.87,108.5,58.76,80.1,65.76,13.49,10.29,6.948,8.47,56.27,0
14/07/2022 20:10:00,324,12.82,35.4,124,67.88,82.1,54.84,6.893,9.84,5.88,7.765,45.66,0
14/07/2022 20:20:00,325,12.83,35.24,115.3,63.03,80.4,65.81,12.81,8.83,4.43,6.548,47.95,0
14/07/2022 20:30:00,326,12.82,30.6,104.6,62.38,79.96,65.8,15.21,8.89,4.89,6.674,36.41,0
14/07/2022 20:40:00,327,12.83,34.23,114.1,62.45,80.6,52.6,4.541,8.63,5.596,7.233,48.4,0
14/07/2022 20:50:00,328,12.82,30.26,110.8,62.71,81.5,64.53,17.11,9.85,5.625,7.538,51.41,0
14/07/2022 21:00:00,329,12.8,34.46,115.8,60.94,81,42.97,27.72,9.03,5.655,6.89,61.16,0
14/07/2022 21:10:00,330,12.81,34.15,117.3,63.19,84.6,44.51,28.09,7.321,4.204,5.862,59.02,0
14/07/2022 21:20:00,331,12.8,33.66,116.6,62.02,81.6,46.66,20.75,7.056,4.283,5.603,51.77,0
14/07/2022 21:30:00,332,12.8,33.62,111.2,54.66,81.6,42.39,20.88,7.438,4.557,5.782,64.35,0
14/07/2022 21:40:00,333,12.79,33.66,113.4,60.77,80.8,43.31,10.41,7.36,4.292,5.705,55.18,0
14/07/2022 21:50:00,334,12.78,33.47,116,57.21,83.1,65.88,4.817,7.634,3.881,5.932,64.33,0
14/07/2022 22:00:00,335,12.78,32.81,117.3,57.5,80.4,46.41,5.157,6.958,4.626,5.75,54.95,0
14/07/2022 22:10:00,336,12.78,32.7,116.1,62.78,80.9,42.9,10.36,6.831,4.322,5.423,52.59,0
14/07/2022 22:20:00,337,12.77,33.1,119.6,58.71,84.8,65.87,4.611,6.478,4.684,5.709,57.03,0
14/07/2022 22:30:00,338,12.74,33.06,121.4,54.54,79.41,52.71,4.955,5.88,3.9,4.855,52.56,0
14/07/2022 22:40:00,339,12.76,32.84,124.4,57.09,83.1,50.62,17.85,5.674,3.244,4.639,33.14,0
14/07/2022 22:50:00,340,12.75,28.85,124.2,53.97,83.4,42.87,4.506,5.272,3.44,4.225,38.92,0
14/07/2022 23:00:00,341,12.75,32.7,117.9,60.37,80.4,64.13,9.68,5.733,3.704,4.472,38.72,0
14/07/2022 23:10:00,342,12.74,32.88,124.7,57.4,80.9,64.93,25.58,4.812,3.156,3.893,19.23,0
14/07/2022 23:20:00,343,12.74,32.73,114.6,61.72,80.4,46.13,21.69,5.674,3.283,4.541,19.84,0
14/07/2022 23:30:00,344,12.71,32.66,123.6,54.81,81,58.16,21.5,5.625,3.42,4.371,18.31,0
14/07/2022 23:40:00,345,12.72,32.01,123,64.23,82.3,54.33,6.861,4.978,3.45,4.097,23.71,0
14/07/2022 23:50:00,346,12.71,32.33,119.3,54.83,81.8,46.85,15.71,5.41,2.058,4.055,6.307,0
15/07/2022 00:00:00,347,12.69,31.69,122.7,63.52,82.9,31.36,4.915,4.567,2.019,3.519,7.029,0
15/07/2022 00:10:00,348,12.69,32.26,124.7,55.7,81.5,52.07,27.34,4.675,2.47,3.446,5.221,0
15/07/2022 00:20:00,349,12.69,32.08,124.2,54.95,81.3,51.72,27.08,4.773,2.793,3.549,21.05,0
15/07/2022 00:30:00,350,12.7,31.86,124.6,62.15,81.5,65.34,26.5,5.233,2.45,3.988,348.9,0
15/07/2022 00:40:00,351,12.68,31.44,112.4,63.52,82.1,51.74,25.48,4.969,1.94,3.41,350,0
15/07/2022 00:50:00,352,12.69,28.01,124.2,58.11,80.5,45.72,26.69,4.528,1.107,3.019,321.7,0
15/07/2022 01:00:00,353,12.68,31.16,125,63.32,83.6,57.1,4.17,5.076,1.627,2.802,318.9,0
15/07/2022 01:10:00,354,12.66,31.16,125,60.31,82.5,51.45,27.42,3.254,0.813,2.148,342.7,0
15/07/2022 01:20:00,355,12.67,30.5,115.8,55.99,82.4,43,3.59,4.665,1.068,2.406,321.8,0
15/07/2022 01:30:00,356,12.67,30.46,114.6,55.46,80.6,55.74,3.727,3.42,0.647,2.128,295.6,0
15/07/2022 01:40:00,357,12.64,30.91,124.8,59.09,81.2,56.65,11.62,3.616,1.147,2.158,321,0
15/07/2022 01:50:00,358,12.65,30.71,124.3,63.22,84.4,62.32,3.351,3.587,0.872,2.24,305.1,0
15/07/2022 02:00:00,359,12.64,30.4,124.9,65,80.8,62.72,8.9,4.302,1,2.445,284.5,0
15/07/2022 02:10:00,360,12.63,30.43,116.7,60.4,82.3,43.72,6.208,4.057,1.166,2.359,309.6,0
15/07/2022 02:20:00,361,12.63,30.43,115.1,54.72,79.91,61.2,4.646,3.773,0.784,2.27,336.4,0
15/07/2022 02:30:00,362,12.61,29.99,122.3,54.57,81.1,61.07,17,3.949,0.941,2.712,332.6,0
15/07/2022 02:40:00,363,12.62,29.52,124.4,54.7,80.6,60.19,6.448,3.989,1.372,2.513,318,0
15/07/2022 02:50:00,364,12.6,27.25,122.8,56.29,82.1,41.97,5.732,4.234,1.352,2.483,317.6,0
15/07/2022 03:00:00,365,12.6,30.09,113.6,57.24,79.91,40.48,5.156,3.979,1.009,2.706,323.7,0
15/07/2022 03:10:00,366,12.58,29.85,122,64.69,82.5,63.83,4,3.998,0.49,2.376,307.6,0
15/07/2022 03:20:00,367,12.57,29.99,116.4,55.58,80.8,63.44,3.557,5.145,1.215,2.809,276.6,0
15/07/2022 03:30:00,368,12.57,29.95,125.2,57.13,82.2,49.17,5.77,4.577,1.607,2.957,347.9,0
15/07/2022 03:40:00,369,12.55,27.18,121.4,57.91,82.4,44.98,9.65,4.194,1.352,2.727,343.8,0
15/07/2022 03:50:00,370,12.55,29.68,119.2,57.7,81.5,49.44,26.16,4.939,1.94,3.353,351,0
15/07/2022 04:00:00,371,12.54,29.55,110.6,56.31,80.2,54.91,4.612,5.292,1.921,3.543,331.7,0
15/07/2022 04:10:00,372,12.53,29.32,121.1,64.41,82.4,41.3,26.63,5.439,2.293,3.765,350.5,0
15/07/2022 04:20:00,373,12.52,28.92,114,62.36,80,50.25,7.029,5.586,2.528,3.948,0,0
15/07/2022 04:30:00,374,12.51,29.42,117.8,55.26,81.7,40.25,3.25,5.694,2.087,3.701,7.374,0
15/07/2022 04:40:00,375,12.5,29.35,125.4,55.36,81,57.73,4.851,5.557,1.627,3.619,340.1,0
15/07/2022 04:50:00,376,12.49,29.28,118.4,55.39,80.8,52.94,7.675,5.38,2.421,3.733,332.3,0
15/07/2022 05:00:00,377,12.48,28.59,119.2,59.47,82.2,42.91,4.305,5.351,1.813,3.522,309.4,0
15/07/2022 05:10:00,378,12.47,28.62,125.4,64.24,80.7,50.25,11.28,5.184,1.617,3.128,307.4,0
15/07/2022 05:20:00,379,12.46,29.25,111.7,58.64,80.8,39.16,3.591,5.047,1.558,3.645,332.8,0
15/07/2022 05:30:00,380,12.44,28.95,116.5,56.21,81.6,52.13,1.923,5.419,2.499,3.688,330.3,0
15/07/2022 05:40:00,381,12.44,29.05,125.3,67.03,82.7,36.98,3.251,5.527,2.332,3.604,322.3,0
15/07/2022 05:50:00,382,12.44,28.95,125.3,66.96,81.6,63.83,7.097,4.978,2.274,3.633,345.3,0
15/07/2022 06:00:00,383,12.44,28.85,118.4,63.32,82.1,34.33,7.233,5.606,2.519,3.965,344.1,0
15/07/2022 06:10:00,384,12.44,29.02,118.4,58.85,81.2,60.04,4.034,5.645,2.146,3.587,322.9,0
15/07/2022 06:20:00,385,12.44,29.08,121.9,58.24,83.3,55.08,4.952,5.566,1.735,3.717,322.8,0
15/07/2022 06:30:00,386,12.45,29.12,124.7,65.71,82.3,53.89,3.284,4.381,1.46,3.375,333.9,0
15/07/2022 06:40:00,387,12.46,28.89,109.1,57.17,80.2,41,1.174,5.057,1.264,3.233,336.6,0
15/07/2022 06:50:00,388,12.49,29.48,109.7,62.57,81.5,49.11,10.26,5.38,1.784,3.385,351.3,0
15/07/2022 07:00:00,389,12.49,29.02,123.7,55.76,80.5,62.3,24.08,4.145,2.127,3.079,297.9,0
15/07/2022 07:10:00,390,12.5,29.72,122.8,57.29,82.5,48.35,4.408,4.606,1.774,3.169,325.4,0
15/07/2022 07:20:00,391,12.54,30.05,114.9,60.05,81.8,56.97,3.897,4.724,1.744,3.455,351.4,0
15/07/2022 07:30:00,392,12.57,30.09,119.1,54.8,83.1,40.87,25.86,4.714,2.254,3.71,347.4,0
15/07/2022 07:40:00,393,12.59,30.5,119.2,58.18,81.2,41.96,8.49,5.459,2.087,3.721,1.257,0
15/07/2022 07:50:00,394,12.64,30.46,124.1,57.7,80.7,63.12,4.272,5.517,1.421,3.625,331.1,0
15/07/2022 08:00:00,395,12.66,31.26,124.8,68.01,85.2,59.86,4.822,5.116,2.048,3.324,345.5,0
15/07/2022 08:10:00,396,12.69,31.55,118.4,62.89,81.5,59.37,6.044,4.773,2.313,3.499,334.7,0
15/07/2022 08:20:00,397,12.72,31.97,115.8,57.87,81.7,65.2,13.26,5.204,2.528,3.569,314.6,0
15/07/2022 08:30:00,398,12.76,33.4,103.5,55.32,79.64,64.65,6.484,5.312,1.431,3.306,293.8,0
15/07/2022 08:40:00,399,12.88,34.38,116.8,54.4,81.2,55.87,18.09,4.596,1.862,3.329,347,0
15/07/2022 08:50:00,400,13.02,35.68,122,54.91,83.2,55.16,18.51,4.498,2.136,3.219,352.3,0
15/07/2022 09:00:00,401,13.12,35.8,116.4,64.2,82.8,31.91,5.157,4.645,1.588,2.938,327.1,0
15/07/2022 09:10:00,402,13.19,30.22,111.3,63.08,81.4,43.75,1.685,4.126,1.891,2.932,330.5,0
15/07/2022 09:20:00,403,13.21,30.57,115.5,62.16,84.1,58.32,2.74,4.39,1.245,2.934,312.1,0
15/07/2022 09:30:00,404,13.28,30.84,109.4,64.85,81.2,56.11,6.314,3.959,0.676,2.604,320.4,0
15/07/2022 09:40:00,405,13.34,31.23,116,65.7,83.7,49.3,7.743,4.351,1.901,3.098,319.3,0
15/07/2022 09:50:00,406,13.37,31.51,116.5,67.1,81.2,48.62,10.23,4.038,1.313,2.664,339.3,0
15/07/2022 10:00:00,407,13.37,31.65,117.4,69.51,83.7,49.88,15.1,4.528,1.088,2.721,346.8,0
15/07/2022 10:10:00,408,13.31,32.01,117.8,74.69,82.3,48.93,7.982,5.723,1.725,3.051,317.2,0
15/07/2022 10:20:00,409,13.32,32.59,117.4,60.76,82.4,32.49,17.1,3.489,1.401,2.365,342.6,0
15/07/2022 10:30:00,410,13.32,33.06,112.8,61,80.2,53.76,30.85,3.93,0.882,2.191,332.2,0
15/07/2022 10:40:00,411,13.31,33.55,116.4,63.93,82.6,35.18,11.08,4.626,1.568,2.75,323.7,0
15/07/2022 10:50:00,412,13.3,34.11,117.2,64.65,82.6,35.28,8.63,3.969,1.343,2.474,334.5,0
15/07/2022 11:00:00,413,13.31,34.58,109.6,68.08,81.5,52.23,7.675,3.822,1.666,2.714,316.3,0
15/07/2022 11:10:00,414,13.31,35.08,113.2,67.2,83.2,56.14,11.9,3.9,1.47,2.62,349.8,0
15/07/2022 11:20:00,415,13.31,35.48,117.7,63.69,84,35.76,12.78,4.861,1.931,3.059,333.3,0
15/07/2022 11:30:00,416,13.33,35.84,120.9,65.09,82.2,53.8,29.15,3.459,0.951,2.54,319.3,0
15/07/2022 11:40:00,417,13.79,36.16,111.8,67.79,81.9,56.62,20,3.655,0.764,1.993,331.3,0
15/07/2022 11:50:00,418,13.78,36.48,114.3,66.43,85,53.94,12.07,4.283,1.646,2.609,326.6,0
15/07/2022 12:00:00,419,13.77,37.02,114.9,70.11,83.8,36.54,27.45,3.067,1.401,2.219,349.6,0
15/07/2022 12:10:00,420,13.75,37.69,116.4,67.46,82.2,50.16,12.92,3.9,0.715,2.148,322.2,0
15/07/2022 12:20:00,421,13.74,38.16,108.1,64.12,81.8,42.03,6.485,4.371,0.99,2.834,346.6,0
15/07/2022 12:30:00,422,13.73,38.9,109.6,65.34,83.1,48.36,5.294,2.764,0.578,1.535,108.7,0
15/07/2022 12:40:00,423,13.71,39.85,112.8,64.94,82.4,49.17,20.1,2.254,0,1.179,76.09,0
15/07/2022 12:50:00,424,13.69,40.44,109.1,64.29,82.5,57,7.609,2.734,0.872,1.787,148.8,0
15/07/2022 13:00:00,425,13.67,40.96,111.8,72.56,83.9,55.91,30.89,2.92,0,1.224,42.59,0
15/07/2022 13:10:00,426,13.67,41.34,114,70.04,83.3,45.7,6.655,4.018,0.421,1.788,81.5,0
15/07/2022 13:20:00,427,13.65,41.38,111.8,66.2,82.1,52.68,20.27,6.664,2.646,5.262,82.3,0
15/07/2022 13:30:00,428,13.67,41.15,112.1,65.92,83.7,42.09,13.29,6.899,4.939,6.043,73.38,0
15/07/2022 13:40:00,429,13.68,40.67,112.8,67.39,82.8,45.94,12.41,7.566,5.233,6.363,74.28,0
15/07/2022 13:50:00,430,13.7,40.12,102.9,67.76,82,49.55,7.779,7.468,4.969,6.27,79.33,0
15/07/2022 14:00:00,431,13.7,39.62,114.8,68.27,81.8,53.84,29.12,7.556,4.831,6.137,70.46,0
15/07/2022 14:10:00,432,13.72,39.26,110.8,66.4,83,50.09,13.5,8.37,5.468,7.136,65.77,0
15/07/2022 14:20:00,433,13.72,38.9,112.3,69.67,84.1,50.13,13.02,8.87,6.223,7.389,68.89,0
15/07/2022 14:30:00,434,13.73,38.55,111.7,70.08,82.6,58.37,8.66,9.15,5.566,7.355,79.5,0
15/07/2022 14:40:00,435,13.73,38.34,113.3,69.84,84.8,52.2,6.587,8.6,5.312,6.829,62.29,0
15/07/2022 14:50:00,436,13.74,38.12,109.1,65.51,80.5,54.31,16.56,9.08,5.459,7.289,71.83,0
15/07/2022 15:00:00,437,13.74,37.95,114,65.89,82.5,60.34,24.53,9.05,6.243,7.887,72.7,0
15/07/2022 15:10:00,438,13.75,37.78,109.2,65.65,81,54.55,15.91,9.87,6.419,7.772,56.46,0
15/07/2022 15:20:00,439,13.75,37.57,107.5,69.63,82.8,49.17,27.42,8.9,5.606,7.149,68.55,0
15/07/2022 15:30:00,440,13.75,37.4,108.7,65.11,85.2,53.94,28.68,9.37,5.831,7.758,63.91,0
15/07/2022 15:40:00,441,13.75,37.27,109.6,68.34,83.2,49.82,4.545,9.62,5.978,7.54,55.64,0
15/07/2022 15:50:00,442,13.75,37.14,115.6,65.75,85.1,34.74,29.77,8.94,4.998,6.852,59.41,0
15/07/2022 16:00:00,443,13.75,37.1,107.2,71.1,83.5,56.94,9.31,8.67,4.626,7.042,64.56,0
15/07/2022 16:10:00,444,13.75,37.02,108.6,68.48,82.3,36.27,17.55,9.3,5.664,7.267,62.84,0
15/07/2022 16:20:00,445,13.75,36.98,112.3,69.29,83.3,54.42,8.66,9.42,6.399,7.874,58.32,0
15/07/2022 16:30:00,446,13.76,36.9,113.1,66.6,83.2,40.39,8.6,8.81,5.478,6.943,53.88,0
15/07/2022 16:40:00,447,13.76,36.81,115.1,71.17,83.8,58.09,13.94,8.73,4.439,7.005,57.45,0
15/07/2022 16:50:00,448,13.77,36.77,110.1,68.99,82.7,44.61,19.69,8.21,4.782,6.189,54.79,0
15/07/2022 17:00:00,449,13.76,36.69,115.7,66.2,83.2,33.31,12.75,8.39,5.125,6.592,53.03,0
15/07/2022 17:10:00,450,13.77,36.65,115,67.46,82,57.69,9.72,8.32,5.174,6.642,47.37,0
15/07/2022 17:20:00,451,13.77,36.53,115,69.6,83.2,40.8,13.5,7.095,4.42,5.871,35.97,0
15/07/2022 17:30:00,452,13.77,36.4,111.9,67.15,82.9,50.91,31.03,8.83,4.773,6.68,47.06,0
15/07/2022 17:40:00,453,13.78,36.28,113,66.54,82.9,47.06,26.81,8.25,4.41,6.468,29.78,0
15/07/2022 17:50:00,454,13.79,36.08,115.2,66.64,84.8,41.96,29.8,9.13,4.929,7.03,38.58,0
15/07/2022 18:00:00,455,13.79,35.84,114,64.8,82.6,44.65,4.953,8.01,5.067,6.79,49.07,0
15/07/2022 18:10:00,456,13.79,35.52,107.7,66.4,83.5,50.43,12.65,8.2,3.763,5.812,43.19,0
15/07/2022 18:20:00,457,13.57,35.24,113.3,64.77,83,54.49,12.82,8.29,4.057,5.418,46.31,0
15/07/2022 18:30:00,458,13.18,34.93,113.8,62.28,80.4,43.76,4.136,6.321,3.146,4.615,41.57,0
15/07/2022 18:40:00,459,13.04,35.4,111.5,64.97,82.9,55.47,9.17,7.448,3.499,5.702,49.84,0
